Data calculated via Fourier domain filtering

Frequency:	6.2831853

Number of harmonics used:	39

Number of cycles in input:	3

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
[s]	[-]	[1/s]	[Pa]	[Pa]	[Pa]	[Pa]	[]	[rad]	[Pa]	[Pa]	[Pa/s]	[Pa/s]	[Pa/s]	[]

0.0000000	0.0000000	1.0000322	0.0661990	76.1551802	53.4688659	93.0512284	0.7021041	0.6121367	-8.4439095	0.1108777	0.0000000	32412.5973312	32412.5973312	44.2320384
0.0013021	0.0081814	0.9999987	0.6870219	76.3071833	91.6868488	119.2864806	1.2015494	0.8766926	-14.5296748	0.1985917	227.1947681	27769.6232768	27770.5526484	22.5836704
0.0026042	0.0163623	0.9998983	1.3017097	76.6750120	122.1612410	144.2304624	1.5932341	1.0102907	-19.3934557	0.2692928	343.8433640	21012.2830654	21015.0961901	11.3030393
0.0039062	0.0245420	0.9997310	1.9081943	77.0846048	142.5514550	162.0584882	1.8492857	1.0750831	-22.6652838	0.3185733	311.3735587	12683.9525797	12687.7739000	5.0562353
0.0052083	0.0327201	0.9994968	2.5050785	77.3278420	151.3315129	169.9435846	1.9570120	1.0984009	-24.0981373	0.3443561	113.2898281	3460.6462520	3462.5001179	0.8265658
0.0065104	0.0408961	0.9991956	3.0917379	77.1938840	147.9200685	166.8509587	1.9162149	1.0898124	-23.5884620	0.3464703	-241.6704445	-5904.6282035	5909.5717971	-2.9521975
0.0078125	0.0490693	0.9988276	3.6683594	76.5023239	132.7321961	153.2006574	1.7350087	1.0479361	-21.1857715	0.3259990	-719.4380641	-14644.4982220	14662.1594352	-7.5413553
0.0091146	0.0572392	0.9983928	4.2359143	75.1340741	107.1479977	130.8656659	1.4260906	0.9592536	-17.0904221	0.2847048	-1263.6664904	-22041.4739293	22077.6680375	-14.8219214
0.0104167	0.0654052	0.9978911	4.7960671	73.0560593	73.4002381	103.5605270	1.0047112	0.7877482	-11.6395559	0.2247289	-1801.6764047	-27488.2700314	27547.2508099	-28.7059609
0.0117188	0.0735669	0.9973226	5.3510273	70.3363865	34.3902213	78.2936433	0.4889393	0.4547599	-5.2821242	0.1486650	-2252.6897318	-30538.9695995	30621.9410754	-54.8257717
0.0130208	0.0817237	0.9966873	5.9033565	67.1476644	-6.5526390	67.4666282	-0.0975855	-0.0972775	1.4552306	0.0600516	-2537.4747729	-30946.5771691	31050.4334383	-74.0613985
0.0143229	0.0898750	0.9959854	6.4557469	63.7574357	-45.9472013	78.5885228	-0.7206564	-0.6244552	8.0089133	-0.0357404	-2588.3378659	-28683.6876736	28800.2331842	-50.3681363
0.0156250	0.0980203	0.9952168	7.0107895	60.5061324	-80.4494452	100.6633265	-1.3296081	-0.9259517	13.8226433	-0.1304300	-2358.3245507	-23944.4709926	24060.3280485	-25.6149512
0.0169271	0.1061590	0.9943816	7.5707501	57.7744172	-107.1292208	121.7150493	-1.8542674	-1.0762079	18.3918242	-0.2121795	-1828.5448697	-17127.8071190	17225.1372432	-12.5317130
0.0182292	0.1142906	0.9934798	8.1373735	55.9430570	-123.7114039	135.7723723	-2.2113808	-1.1461093	21.3045084	-0.2665342	-1012.7101692	-8803.0570127	8861.1170095	-5.1081850
0.0195312	0.1224146	0.9925115	8.7117303	55.3494605	-128.7610864	140.1534164	-2.3263296	-1.1648150	22.2756492	-0.2800401	41.7536172	338.5293847	341.0945746	0.4252572
0.0208333	0.1305304	0.9914768	9.2941195	56.2455705	-121.7973235	134.1571921	-2.1654563	-1.1381759	21.1717898	-0.2458866	1256.2965773	9542.5198936	9624.8619216	6.3239520
0.0221354	0.1386374	0.9903757	9.8840349	58.7618671	-103.3261928	118.8665602	-1.7583885	-1.0537076	18.0240446	-0.1680929	2527.4246788	18055.0079939	18231.0501389	15.0871675
0.0234375	0.1467352	0.9892084	10.4801973	62.8817876	-74.7909188	97.7128484	-1.1893892	-0.8716866	13.0281135	-0.0604490	3735.9605203	25185.8000364	25461.3810404	31.1341581
0.0247396	0.1548231	0.9879748	11.0806495	68.4299387	-38.4439742	78.4894621	-0.5618005	-0.5118579	6.5310832	0.0593812	4758.5264999	30365.6432628	30736.2304978	58.1094418
0.0260417	0.1629007	0.9866751	11.6829065	75.0761486	2.8472602	75.1301203	0.0379250	0.0379068	-0.9941695	0.1761429	5480.1238068	33192.6203981	33641.9649520	68.9873845
0.0273438	0.1709674	0.9853094	12.2841469	82.3558175	45.8440937	94.2558306	0.5566588	0.5079412	-8.9851396	0.2800689	5806.5248967	33463.8275361	33963.8555636	43.7410564
0.0286458	0.1790226	0.9838777	12.8814304	89.7053277	87.2081506	125.1091817	0.9721624	0.7712839	-16.8336901	0.3666780	5675.1727016	31189.7770724	31701.8892027	22.7560841
0.0299479	0.1870659	0.9823802	13.4719232	96.5096559	123.7776386	156.9554634	1.2825415	0.9085554	-23.9344557	0.4350665	5063.3921936	26590.5044403	27068.3000370	12.0206536
0.0312500	0.1950966	0.9808169	14.0531114	102.1579501	152.8247916	183.8250900	1.4959657	0.9815501	-29.7337913	0.4861537	3992.9601526	20073.9662658	20467.2385148	6.3672953
0.0325521	0.2031143	0.9791879	14.6229876	106.1018509	172.2729765	202.3254338	1.6236567	1.0187721	-33.7752819	0.5214431	2530.4246069	12198.8532156	12458.5339614	2.9737807
0.0338542	0.2111184	0.9774935	15.1801927	107.9108582	180.8557529	210.6028411	1.6759736	1.0328304	-35.7380270	0.5422994	782.9825527	3625.2666600	3708.8569713	0.5598663
0.0351562	0.2191083	0.9757336	15.7241046	107.3191368	178.2054623	208.0254406	1.6605190	1.0287451	-35.4644375	0.5495660	-1109.8286434	-4942.2913835	5065.3690622	-1.5511347
0.0364583	0.2270836	0.9739084	16.2548659	104.2588101	164.8651891	195.0651944	1.5813070	1.0069017	-32.9750859	0.5433646	-2987.9398627	-12814.5751954	13158.3100002	-3.8663919
0.0377604	0.2350437	0.9720180	16.7733494	98.8759744	142.2246323	173.2175059	1.4384145	0.9632924	-28.4691800	0.5229718	-4685.0021543	-19374.7248736	19933.1183991	-6.9983412
0.0390625	0.2429880	0.9700625	17.2810661	91.5272480	112.3869341	144.9415747	1.2279068	0.8873400	-22.3104035	0.4867450	-6043.7541976	-24128.0192509	24873.4452333	-12.0183971
0.0403646	0.2509161	0.9680421	17.7800238	82.7565123	77.9792751	113.7075533	0.9422736	0.7556859	-14.9990815	0.4321596	-6931.0350819	-26740.1497777	27623.8096113	-21.1267452
0.0416667	0.2588274	0.9659569	18.2725491	73.2534203	41.9245635	84.4022074	0.5723223	0.5198196	-7.1327911	0.3561988	-7250.9746186	-27061.0056810	28015.6145995	-38.1810321
0.0429688	0.2667213	0.9638071	18.7610876	63.7970519	7.1944533	64.2014329	0.1127709	0.1122965	0.6414610	0.2566666	-6955.0424433	-25132.2940340	26076.9020170	-60.6934294
0.0442708	0.2745975	0.9615928	19.2479995	55.1896011	-23.4349989	59.9590798	-0.4246271	-0.4015547	7.6796198	0.1354477	-6047.9195943	-21178.7672621	22025.3834055	-58.3805582
0.0455729	0.2824552	0.9593141	19.7353682	48.1860418	-47.6045295	67.7354106	-0.9879319	-0.7793276	13.3932096	0.0045073	-4588.5451589	-15584.2624316	16245.7373551	-33.6316761
0.0468750	0.2902940	0.9569712	20.2248348	43.4262159	-63.5517720	76.9718387	-1.4634425	-0.9713527	17.2978238	-0.1080327	-2686.1480952	-8855.0435538	9253.4959842	-14.7798753
0.0481771	0.2981134	0.9545642	20.7174742	41.3756736	-70.2363684	81.5174448	-1.6975281	-1.0384361	19.0533930	-0.1623840	-491.5553915	-1573.9686141	1648.9402357	-2.2143787
0.0494792	0.3059129	0.9520933	21.2137197	42.2808696	-67.4013163	79.5651266	-1.5941327	-1.0105445	18.4928032	-0.1314670	1815.4753206	5650.3080439	5934.8067897	9.2384845
0.0507812	0.3136918	0.9495588	21.7133415	46.1430502	-55.5675095	72.2283130	-1.2042444	-0.8777939	15.6363924	-0.0251759	4041.7631540	12234.5916888	12884.9168870	24.1447176
0.0520833	0.3214498	0.9469606	22.2154802	52.7134752	-35.9642318	63.8132936	-0.6822588	-0.5987196	10.6910371	0.1186357	5997.6364440	17668.4672157	18658.6810002	44.6736698
0.0533854	0.3291863	0.9442991	22.7187286	61.5106605	-10.4037236	62.3842835	-0.1691369	-0.1675512	4.0338374	0.2636068	7513.7318891	21553.7852795	22825.9025403	56.9179988
0.0546875	0.3369007	0.9415744	23.2212567	71.8583019	18.8875894	74.2991021	0.2628449	0.2570310	-3.8182787	0.3900369	8456.1084459	23633.2398902	25100.5138943	43.7474020
0.0559896	0.3445926	0.9387867	23.7209660	82.9406282	49.4654149	96.5710882	0.5963955	0.5377649	-12.2505124	0.4922948	8738.2798397	23806.0274601	25359.1103548	25.8065499
0.0572917	0.3522614	0.9359361	24.2156606	93.8703303	78.8739538	122.6080727	0.8402437	0.6988027	-20.6002067	0.5717153	8329.0589371	22129.7787453	23645.3024952	14.6350313
0.0585938	0.3599066	0.9330229	24.7032211	103.7630609	104.8446709	147.5099245	1.0104238	0.7905830	-28.2107229	0.6317830	7255.5013667	18809.1800105	20160.0484312	8.3868199
0.0598958	0.3675278	0.9300472	25.1817661	111.8119160	125.4712538	168.0623101	1.1221635	0.8429003	-34.4846753	0.6759446	5600.6956206	14172.8368026	15239.3272315	4.6962252
0.0611979	0.3751243	0.9270093	25.6497904	117.3553394	139.3472848	182.1810678	1.1873962	0.8708604	-38.9320863	0.7068697	3496.6271557	8640.8840233	9321.5491294	2.2849664
0.0625000	0.3826958	0.9239093	26.1062677	119.9325251	145.6569443	188.6789760	1.2144908	0.8819548	-41.2094874	0.7263014	1112.7978945	2686.5317690	2907.8810326	0.4935070
0.0638021	0.3902416	0.9207475	26.5507125	119.3215716	144.2135084	187.1768507	1.2086122	0.8795727	-41.1467925	0.7350811	-1358.3337047	-3204.8925530	3480.8629289	-1.0611438
0.0651042	0.3977613	0.9175241	26.9831978	115.5572390	135.4450864	178.0417000	1.1721039	0.8644667	-38.7598397	0.7331781	-3717.7493542	-8575.8080548	9346.9858272	-2.6620140
0.0664062	0.4052544	0.9142392	27.4043276	108.9270190	120.3315286	162.3107275	1.1046986	0.8351024	-34.2477447	0.7196644	-5776.6157145	-13031.8362384	14254.7551665	-4.6014161
0.0677083	0.4127203	0.9108932	27.8151701	99.9461763	100.3003416	141.5958921	1.0035436	0.7871668	-27.9755048	0.6926260	-7371.8856131	-16270.0982573	17862.2729459	-7.2859929
0.0690104	0.4201587	0.9074862	28.2171564	89.3142636	77.0924564	117.9842553	0.8631595	0.7120844	-20.4435381	0.6490531	-8379.4016081	-18098.3799165	19944.0649546	-11.3789716
0.0703125	0.4275689	0.9040184	28.6119569	77.8571846	52.6105941	93.9660354	0.6757320	0.5942524	-12.2469110	0.5848686	-8723.4092692	-18444.0992520	20403.0063102	-17.9487905
0.0716146	0.4349505	0.9004902	29.0013424	66.4600434	28.7636476	72.4174343	0.4327961	0.4084554	-4.0278168	0.4955555	-8381.7445095	-17352.9612502	19271.1936624	-28.0834621
0.0729167	0.4423029	0.8969016	29.3870452	55.9966675	7.3199784	56.4730808	0.1307217	0.1299846	3.5746546	0.3784660	-7386.3745623	-14978.0859204	16700.3469129	-39.5816119
0.0742188	0.4496258	0.8932531	29.7706268	47.2617945	-10.2190823	48.3539746	-0.2162229	-0.2129447	9.9733064	0.2386032	-5819.4037524	-11561.1696308	12943.1875234	-41.5706023
0.0755208	0.4569186	0.8895447	30.1533659	40.9114627	-22.7167145	46.7952658	-0.5552653	-0.5068767	14.6762867	0.0981857	-3805.0606640	-7407.8221025	8327.9238084	-28.4773091
0.0768229	0.4641808	0.8857768	30.5361704	37.4162233	-29.4633155	47.6241611	-0.7874476	-0.6670400	17.3218916	0.0012294	-1498.5241975	-2859.5712234	3228.4241283	-10.6754539
0.0781250	0.4714119	0.8819497	30.9195214	37.0304854	-30.2020139	47.7851284	-0.8155986	-0.6841802	17.7022645	-0.0066338	927.3083761	1734.8719488	1967.1506051	6.3722624
0.0794271	0.4786115	0.8780635	31.3034497	39.7797739	-25.1178509	47.0461140	-0.6314227	-0.5632045	15.7745654	0.0820641	3295.8779182	6046.6370168	6886.5543245	23.1247637
0.0807292	0.4857790	0.8741185	31.6875463	45.4660566	-14.7944365	47.8125261	-0.3253952	-0.3145893	11.6592950	0.2293395	5440.6036052	9789.9082669	11200.1103326	36.3479433
0.0820312	0.4929141	0.8701150	32.0710022	53.6897624	-0.1442471	53.6899562	-0.0026867	-0.0026867	5.6265386	0.3881168	7216.9761965	12739.7446424	14641.9206040	37.4943935
0.0833333	0.5000161	0.8660533	32.4526742	63.8857866	17.6796539	66.2869813	0.2767385	0.2699817	-1.9281526	0.5301974	8512.1848330	14743.5366142	17024.3696660	28.3500142
0.0846354	0.5070847	0.8619336	32.8311707	75.3697892	37.3819038	84.1309209	0.4959799	0.4604264	-10.5157813	0.6466072	9251.6430443	15725.7801766	18245.3572501	18.6146561
0.0859375	0.5141193	0.8577562	33.2049483	87.3905014	57.6246098	104.6790112	0.6593921	0.5829495	-19.5908852	0.7382957	9402.1061241	15686.4663882	18288.3795706	11.8354559
0.0872396	0.5211195	0.8535215	33.5724148	99.1835991	77.1208556	125.6384205	0.7775565	0.6609053	-28.5903587	0.8093764	8971.4041523	14693.9148605	17216.1908212	7.5533328
0.0885417	0.5280849	0.8492295	33.9320278	110.0229559	94.7155808	145.1760726	0.8608711	0.7107715	-36.9711003	0.8641156	8005.1183899	12873.2775376	15159.2610306	4.8345196
0.0898438	0.5350149	0.8448808	34.2823866	119.2656971	109.4492528	161.8747832	0.9176926	0.7425045	-44.2438405	0.9059836	6580.7741907	10392.1780780	12300.5672289	3.0391899
0.0911458	0.5419090	0.8404755	34.6223085	126.3883521	120.6017231	174.6962826	0.9542155	0.7619739	-50.0010709	0.9375236	4800.2895507	7445.0237322	8858.3947837	1.7892866
0.0924479	0.5487669	0.8360139	34.9508883	131.0124222	127.7156106	182.9631984	0.9748359	0.7726565	-53.9376949	0.9604660	2781.4935082	4237.4404675	5068.7876116	0.8629201
0.0937500	0.5555881	0.8314964	35.2675377	132.9187402	130.6002964	186.3433093	0.9825574	0.7766004	-55.8637571	0.9758732	649.5121718	972.0636592	1169.0910225	0.1239277
0.0950521	0.5623721	0.8269232	35.5720038	132.0509717	129.3190010	184.8265758	0.9793112	0.7749460	-55.7093158	0.9842495	-1471.2780777	-2163.3967277	2616.2844997	-0.5183505
0.0963542	0.5691185	0.8222947	35.8643682	128.5094061	124.1623485	178.6923508	0.9661732	0.7681955	-53.5221176	0.9856025	-3464.1921619	-5005.2616219	6087.1398241	-1.1323026
0.0976562	0.5758267	0.8176112	36.1450271	122.5367499	115.6122838	168.4679650	0.9434907	0.7563302	-49.4591733	0.9794540	-5225.7346007	-7419.9730235	9075.4780473	-1.7788830
0.0989583	0.5824965	0.8128729	36.4146557	114.4979192	104.3002028	154.8815864	0.9109354	0.7388240	-43.7735796	0.9648054	-6669.5271743	-9307.3143925	11450.2704741	-2.5229717
0.1002604	0.5891272	0.8080802	36.6741600	104.8558573	90.9627726	138.8127401	0.8675030	0.7145681	-36.7979951	0.9400661	-7728.7326397	-10601.1668474	13119.3767666	-3.4439151
0.1015625	0.5957185	0.8032334	36.9246189	94.1451975	76.3982604	121.2436077	0.8114940	0.6817103	-28.9260606	0.9029679	-8357.1949835	-11268.3729899	14029.2172922	-4.6456174
0.1028646	0.6022699	0.7983329	37.1672200	82.9452304	61.4253846	103.2133185	0.7405535	0.6374279	-20.5928222	0.8505400	-8529.6132104	-11306.3434318	14162.8988317	-6.2608704
0.1041667	0.6087810	0.7933789	37.4031932	71.8531878	46.8458843	85.7753896	0.6519667	0.5777565	-12.2549031	0.7793358	-8241.0963675	-10740.0058861	13537.4811458	-8.4270113
0.1054688	0.6152514	0.7883718	37.6337435	61.4584161	33.4112943	69.9532093	0.5436407	0.4979477	-4.3708581	0.6863704	-7506.4132206	-9618.5796331	12200.9554379	-11.1629812
0.1067708	0.6216806	0.7833120	37.8599876	52.3176580	21.7938936	56.6754897	0.4165686	0.3947076	2.6181141	0.5716380	-6359.1605916	-8012.4853353	10229.3130111	-14.0057521
0.1080729	0.6280682	0.7781997	38.0828956	44.9314469	12.5615227	46.6543329	0.2795708	0.2726107	8.3070845	0.4431846	-4850.9473258	-6010.5032183	7723.8487101	-15.3986076
0.1093750	0.6344137	0.7730354	38.3032405	39.7215876	6.1559481	40.1957737	0.1549774	0.1537542	12.3459392	0.3236019	-3050.5488799	-3717.1045651	4808.6084075	-12.7998824
0.1106771	0.6407168	0.7678193	38.5215578	37.0098412	2.8746574	37.1213146	0.0776728	0.0775171	14.4574412	0.2500790	-1042.8554791	-1249.7323629	1627.6911651	-5.0935606
0.1119792	0.6469770	0.7625518	38.7381165	36.9982354	2.8563262	37.1083282	0.0772017	0.0770489	14.4544546	0.2562974	1072.6615961	1264.2798811	1658.0128218	4.9640142
0.1132812	0.6531939	0.7572332	38.9529036	39.7518143	6.0706210	40.2126744	0.1527131	0.1515422	12.2556460	0.3448898	3184.2864513	3691.4729336	4875.1053961	12.4631691
0.1145833	0.6593671	0.7518640	39.1656224	45.1850539	12.3133922	46.8327740	0.2725103	0.2660501	7.8986305	0.4845608	5171.4988285	5896.9642250	7843.3785580	14.6515177
0.1158854	0.6654961	0.7464445	39.3757072	53.0535152	21.2085570	57.1356138	0.3997578	0.3802976	1.5492165	0.6362951	6909.7310159	7750.2042534	10383.1617863	12.8547315
0.1171875	0.6715806	0.7409750	39.5823529	62.9524932	32.2180142	70.7178679	0.5117830	0.4730295	-6.4947846	0.7747502	8276.5040801	9131.7150458	12324.3149694	9.7756636
0.1184896	0.6776201	0.7354559	39.7845595	74.3243815	44.6607068	86.7103939	0.6008890	0.5410730	-15.8067380	0.8902924	9158.8097185	9940.5261677	13516.5770796	6.9585164
0.1197917	0.6836143	0.7298876	39.9811911	86.4761646	57.7414484	103.9817383	0.6677152	0.5887282	-25.8427016	0.9824562	9461.3849859	10101.8179385	13840.6839251	4.8025420
0.1210938	0.6895628	0.7242704	40.1710460	98.6078580	70.5893852	121.2698271	0.7158596	0.6212909	-35.9621848	1.0542617	9115.3139472	9574.1136425	13219.4024221	3.2444812
0.1223958	0.6954650	0.7186048	40.3529359	109.8518671	82.3050442	137.2645366	0.7492366	0.6430124	-45.4583839	1.1092803	8086.2131895	8355.2601795	11627.4337846	2.1261026
